inventory_id,date,product_id,warehouse_id,stock_on_hand,stock_allocated,stock_on_order
INV0032541,2026-07-12,PROD0109,WH01,48,6,0
INV0032542,2026-07-12,PROD0109,WH02,126,4,0
INV0032543,2026-07-12,PROD0109,WH03,150,7,0
INV0032544,2026-07-12,PROD0109,WH04,248,3,0
INV0032545,2026-07-12,PROD0109,WH05,318,37,0
INV0032546,2026-07-12,PROD0110,WH01,145,5,0
INV0032547,2026-07-12,PROD0110,WH02,38,1,0
INV0032548,2026-07-12,PROD0110,WH03,79,3,0
INV0032549,2026-07-12,PROD0110,WH04,58,2,0
INV0032550,2026-07-12,PROD0110,WH05,239,5,0
INV0032551,2026-07-12,PROD0111,WH01,193,18,0
INV0032552,2026-07-12,PROD0111,WH02,165,24,0
INV0032553,2026-07-12,PROD0111,WH03,46,2,0
INV0032554,2026-07-12,PROD0111,WH04,116,11,0
INV0032555,2026-07-12,PROD0111,WH05,62,7,0
INV0032556,2026-07-12,PROD0112,WH01,186,0,0
INV0032557,2026-07-12,PROD0112,WH02,175,23,0
INV0032558,2026-07-12,PROD0112,WH03,101,2,0
INV0032559,2026-07-12,PROD0112,WH04,166,20,0
INV0032560,2026-07-12,PROD0112,WH05,280,13,0
INV0032561,2026-07-12,PROD0113,WH01,494,8,0
INV0032562,2026-07-12,PROD0113,WH02,221,12,0
INV0032563,2026-07-12,PROD0113,WH03,116,8,0
INV0032564,2026-07-12,PROD0113,WH04,172,19,0
INV0032565,2026-07-12,PROD0113,WH05,143,7,0
INV0032566,2026-07-12,PROD0114,WH01,207,9,0
INV0032567,2026-07-12,PROD0114,WH02,261,6,0
INV0032568,2026-07-12,PROD0114,WH03,131,19,0
INV0032569,2026-07-12,PROD0114,WH04,130,8,0
INV0032570,2026-07-12,PROD0114,WH05,114,6,0
INV0032571,2026-07-12,PROD0115,WH01,256,9,0
INV0032572,2026-07-12,PROD0115,WH02,142,10,0
INV0032573,2026-07-12,PROD0115,WH03,198,21,0
INV0032574,2026-07-12,PROD0115,WH04,252,23,0
INV0032575,2026-07-12,PROD0115,WH05,145,15,0
INV0032576,2026-07-12,PROD0116,WH01,160,0,0
INV0032577,2026-07-12,PROD0116,WH02,97,4,0
INV0032578,2026-07-12,PROD0116,WH03,4,0,0
INV0032579,2026-07-12,PROD0116,WH04,60,5,0
INV0032580,2026-07-12,PROD0116,WH05,159,7,0
INV0032581,2026-07-12,PROD0117,WH01,102,7,0
INV0032582,2026-07-12,PROD0117,WH02,178,5,0
INV0032583,2026-07-12,PROD0117,WH03,106,5,0
INV0032584,2026-07-12,PROD0117,WH04,275,13,0
INV0032585,2026-07-12,PROD0117,WH05,258,14,0
INV0032586,2026-07-12,PROD0118,WH01,40,1,0
INV0032587,2026-07-12,PROD0118,WH02,181,3,0
INV0032588,2026-07-12,PROD0118,WH03,23,0,0
INV0032589,2026-07-12,PROD0118,WH04,120,16,0
INV0032590,2026-07-12,PROD0118,WH05,7,1,0
INV0032591,2026-07-12,PROD0119,WH01,256,12,0
INV0032592,2026-07-12,PROD0119,WH02,509,67,0
INV0032593,2026-07-12,PROD0119,WH03,62,9,0
INV0032594,2026-07-12,PROD0119,WH04,473,16,0
INV0032595,2026-07-12,PROD0119,WH05,131,5,0
INV0032596,2026-07-12,PROD0120,WH01,253,17,0
INV0032597,2026-07-12,PROD0120,WH02,114,13,0
INV0032598,2026-07-12,PROD0120,WH03,147,15,0
INV0032599,2026-07-12,PROD0120,WH04,30,3,0
INV0032600,2026-07-12,PROD0120,WH05,108,12,0
INV0032601,2026-07-12,PROD0121,WH01,81,11,0
INV0032602,2026-07-12,PROD0121,WH02,256,29,0
INV0032603,2026-07-12,PROD0121,WH03,130,13,0
INV0032604,2026-07-12,PROD0121,WH04,35,1,0
INV0032605,2026-07-12,PROD0121,WH05,205,13,0
INV0032606,2026-07-12,PROD0122,WH01,100,2,0
INV0032607,2026-07-12,PROD0122,WH02,125,17,0
INV0032608,2026-07-12,PROD0122,WH03,125,18,0
INV0032609,2026-07-12,PROD0122,WH04,234,27,0
INV0032610,2026-07-12,PROD0122,WH05,207,17,0
INV0032611,2026-07-12,PROD0123,WH01,36,3,0
INV0032612,2026-07-12,PROD0123,WH02,173,2,0
INV0032613,2026-07-12,PROD0123,WH03,63,2,0
INV0032614,2026-07-12,PROD0123,WH04,138,7,0
INV0032615,2026-07-12,PROD0123,WH05,157,19,0
INV0032616,2026-07-12,PROD0124,WH01,251,30,0
INV0032617,2026-07-12,PROD0124,WH02,166,24,0
INV0032618,2026-07-12,PROD0124,WH03,81,2,0
INV0032619,2026-07-12,PROD0124,WH04,231,9,0
INV0032620,2026-07-12,PROD0124,WH05,407,36,0
INV0032621,2026-07-12,PROD0125,WH01,269,6,0
INV0032622,2026-07-12,PROD0125,WH02,47,3,0
INV0032623,2026-07-12,PROD0125,WH03,189,26,0
INV0032624,2026-07-12,PROD0125,WH04,56,6,0
INV0032625,2026-07-12,PROD0125,WH05,214,4,0
INV0032626,2026-07-12,PROD0126,WH01,182,5,0
INV0032627,2026-07-12,PROD0126,WH02,216,2,0
INV0032628,2026-07-12,PROD0126,WH03,89,12,0
INV0032629,2026-07-12,PROD0126,WH04,248,14,0
INV0032630,2026-07-12,PROD0126,WH05,239,4,0
INV0032631,2026-07-12,PROD0127,WH01,201,24,0
INV0032632,2026-07-12,PROD0127,WH02,91,9,0
INV0032633,2026-07-12,PROD0127,WH03,140,9,0
INV0032634,2026-07-12,PROD0127,WH04,116,12,0
INV0032635,2026-07-12,PROD0127,WH05,106,4,0
INV0032636,2026-07-12,PROD0128,WH01,178,6,0
INV0032637,2026-07-12,PROD0128,WH02,10,1,0
INV0032638,2026-07-12,PROD0128,WH03,111,9,0
INV0032639,2026-07-12,PROD0128,WH04,0,0,0
INV0032640,2026-07-12,PROD0128,WH05,27,2,0
INV0032641,2026-07-13,PROD0001,WH01,246,22,0
INV0032642,2026-07-13,PROD0001,WH02,50,5,0
INV0032643,2026-07-13,PROD0001,WH03,230,19,0
INV0032644,2026-07-13,PROD0001,WH04,113,9,0
INV0032645,2026-07-13,PROD0001,WH05,55,5,0
INV0032646,2026-07-13,PROD0002,WH01,113,7,0
INV0032647,2026-07-13,PROD0002,WH02,155,21,0
INV0032648,2026-07-13,PROD0002,WH03,85,2,0
INV0032649,2026-07-13,PROD0002,WH04,153,20,0
INV0032650,2026-07-13,PROD0002,WH05,305,23,0
INV0032651,2026-07-13,PROD0003,WH01,164,6,0
INV0032652,2026-07-13,PROD0003,WH02,158,7,0
INV0032653,2026-07-13,PROD0003,WH03,143,11,0
INV0032654,2026-07-13,PROD0003,WH04,96,6,0
INV0032655,2026-07-13,PROD0003,WH05,190,23,0
INV0032656,2026-07-13,PROD0004,WH01,188,17,0
INV0032657,2026-07-13,PROD0004,WH02,247,22,0
INV0032658,2026-07-13,PROD0004,WH03,250,35,0
INV0032659,2026-07-13,PROD0004,WH04,124,12,0
INV0032660,2026-07-13,PROD0004,WH05,241,25,0
INV0032661,2026-07-13,PROD0005,WH01,76,8,0
INV0032662,2026-07-13,PROD0005,WH02,186,21,0
INV0032663,2026-07-13,PROD0005,WH03,117,5,0
INV0032664,2026-07-13,PROD0005,WH04,98,6,0
INV0032665,2026-07-13,PROD0005,WH05,282,5,0
INV0032666,2026-07-13,PROD0006,WH01,32,2,50
INV0032667,2026-07-13,PROD0006,WH02,240,3,0
INV0032668,2026-07-13,PROD0006,WH03,215,4,0
INV0032669,2026-07-13,PROD0006,WH04,243,33,0
INV0032670,2026-07-13,PROD0006,WH05,288,35,0
INV0032671,2026-07-13,PROD0007,WH01,213,9,0
INV0032672,2026-07-13,PROD0007,WH02,46,4,0
INV0032673,2026-07-13,PROD0007,WH03,164,19,0
INV0032674,2026-07-13,PROD0007,WH04,221,11,0
INV0032675,2026-07-13,PROD0007,WH05,427,40,0
INV0032676,2026-07-13,PROD0008,WH01,513,76,0
INV0032677,2026-07-13,PROD0008,WH02,146,17,0
INV0032678,2026-07-13,PROD0008,WH03,223,20,0
INV0032679,2026-07-13,PROD0008,WH04,73,11,0
INV0032680,2026-07-13,PROD0008,WH05,69,2,0
INV0032681,2026-07-13,PROD0009,WH01,229,30,0
INV0032682,2026-07-13,PROD0009,WH02,166,0,0
INV0032683,2026-07-13,PROD0009,WH03,213,4,0
INV0032684,2026-07-13,PROD0009,WH04,262,28,0
INV0032685,2026-07-13,PROD0009,WH05,171,25,0
INV0032686,2026-07-13,PROD0010,WH01,142,2,0
INV0032687,2026-07-13,PROD0010,WH02,191,16,0
INV0032688,2026-07-13,PROD0010,WH03,68,1,0
INV0032689,2026-07-13,PROD0010,WH04,86,9,0
INV0032690,2026-07-13,PROD0010,WH05,329,45,0
INV0032691,2026-07-13,PROD0011,WH01,127,8,0
INV0032692,2026-07-13,PROD0011,WH02,141,11,0
INV0032693,2026-07-13,PROD0011,WH03,268,14,0
INV0032694,2026-07-13,PROD0011,WH04,75,8,0
INV0032695,2026-07-13,PROD0011,WH05,413,4,0
INV0032696,2026-07-13,PROD0012,WH01,279,28,0
INV0032697,2026-07-13,PROD0012,WH02,209,6,0
INV0032698,2026-07-13,PROD0012,WH03,83,12,0
INV0032699,2026-07-13,PROD0012,WH04,279,25,0
INV0032700,2026-07-13,PROD0012,WH05,432,8,0
INV0032701,2026-07-13,PROD0013,WH01,242,1,0
INV0032702,2026-07-13,PROD0013,WH02,138,15,0
INV0032703,2026-07-13,PROD0013,WH03,54,4,0
INV0032704,2026-07-13,PROD0013,WH04,219,23,0
INV0032705,2026-07-13,PROD0013,WH05,66,5,0
INV0032706,2026-07-13,PROD0014,WH01,219,23,0
INV0032707,2026-07-13,PROD0014,WH02,138,3,0
INV0032708,2026-07-13,PROD0014,WH03,207,15,0
INV0032709,2026-07-13,PROD0014,WH04,255,6,0
INV0032710,2026-07-13,PROD0014,WH05,257,38,0
INV0032711,2026-07-13,PROD0015,WH01,273,19,0
INV0032712,2026-07-13,PROD0015,WH02,128,17,0
INV0032713,2026-07-13,PROD0015,WH03,101,2,0
INV0032714,2026-07-13,PROD0015,WH04,118,15,0
INV0032715,2026-07-13,PROD0015,WH05,291,7,0
INV0032716,2026-07-13,PROD0016,WH01,216,19,0
INV0032717,2026-07-13,PROD0016,WH02,172,12,0
INV0032718,2026-07-13,PROD0016,WH03,127,1,0
INV0032719,2026-07-13,PROD0016,WH04,140,18,0
INV0032720,2026-07-13,PROD0016,WH05,154,5,0
INV0032721,2026-07-13,PROD0017,WH01,54,6,0
INV0032722,2026-07-13,PROD0017,WH02,211,30,0
INV0032723,2026-07-13,PROD0017,WH03,269,31,0
INV0032724,2026-07-13,PROD0017,WH04,43,4,0
INV0032725,2026-07-13,PROD0017,WH05,47,5,0
INV0032726,2026-07-13,PROD0018,WH01,171,10,0
INV0032727,2026-07-13,PROD0018,WH02,32,2,0
INV0032728,2026-07-13,PROD0018,WH03,26,1,0
INV0032729,2026-07-13,PROD0018,WH04,42,3,0
INV0032730,2026-07-13,PROD0018,WH05,8,1,0
INV0032731,2026-07-13,PROD0019,WH01,258,20,0
INV0032732,2026-07-13,PROD0019,WH02,235,15,0
INV0032733,2026-07-13,PROD0019,WH03,248,13,0
INV0032734,2026-07-13,PROD0019,WH04,511,9,0
INV0032735,2026-07-13,PROD0019,WH05,383,57,0
INV0032736,2026-07-13,PROD0020,WH01,26,3,0
INV0032737,2026-07-13,PROD0020,WH02,117,8,0
INV0032738,2026-07-13,PROD0020,WH03,149,14,0
INV0032739,2026-07-13,PROD0020,WH04,98,9,0
INV0032740,2026-07-13,PROD0020,WH05,404,25,0
INV0032741,2026-07-13,PROD0021,WH01,205,1,0
INV0032742,2026-07-13,PROD0021,WH02,250,37,0
INV0032743,2026-07-13,PROD0021,WH03,46,4,0
INV0032744,2026-07-13,PROD0021,WH04,140,4,0
INV0032745,2026-07-13,PROD0021,WH05,152,12,0
INV0032746,2026-07-13,PROD0022,WH01,46,6,0
INV0032747,2026-07-13,PROD0022,WH02,257,25,0
INV0032748,2026-07-13,PROD0022,WH03,130,8,0
INV0032749,2026-07-13,PROD0022,WH04,202,13,0
INV0032750,2026-07-13,PROD0022,WH05,229,32,0
INV0032751,2026-07-13,PROD0023,WH01,55,6,0
INV0032752,2026-07-13,PROD0023,WH02,198,14,0
INV0032753,2026-07-13,PROD0023,WH03,70,4,0
INV0032754,2026-07-13,PROD0023,WH04,144,16,0
INV0032755,2026-07-13,PROD0023,WH05,215,31,0
INV0032756,2026-07-13,PROD0024,WH01,208,30,0
INV0032757,2026-07-13,PROD0024,WH02,163,18,0
INV0032758,2026-07-13,PROD0024,WH03,143,19,0
INV0032759,2026-07-13,PROD0024,WH04,215,4,0
INV0032760,2026-07-13,PROD0024,WH05,353,28,0
INV0032761,2026-07-13,PROD0025,WH01,145,20,0
INV0032762,2026-07-13,PROD0025,WH02,170,17,0
INV0032763,2026-07-13,PROD0025,WH03,86,0,0
INV0032764,2026-07-13,PROD0025,WH04,29,3,0
INV0032765,2026-07-13,PROD0025,WH05,60,1,0
INV0032766,2026-07-13,PROD0026,WH01,156,17,0
INV0032767,2026-07-13,PROD0026,WH02,129,3,0
INV0032768,2026-07-13,PROD0026,WH03,123,14,0
INV0032769,2026-07-13,PROD0026,WH04,203,7,0
INV0032770,2026-07-13,PROD0026,WH05,53,6,0
INV0032771,2026-07-13,PROD0027,WH01,62,7,0
INV0032772,2026-07-13,PROD0027,WH02,114,5,0
INV0032773,2026-07-13,PROD0027,WH03,46,3,0
INV0032774,2026-07-13,PROD0027,WH04,60,6,0
INV0032775,2026-07-13,PROD0027,WH05,81,6,0
INV0032776,2026-07-13,PROD0028,WH01,69,2,0
INV0032777,2026-07-13,PROD0028,WH02,65,8,0
INV0032778,2026-07-13,PROD0028,WH03,276,28,0
INV0032779,2026-07-13,PROD0028,WH04,217,16,0
INV0032780,2026-07-13,PROD0028,WH05,404,22,0
INV0032781,2026-07-13,PROD0029,WH01,64,10,0
INV0032782,2026-07-13,PROD0029,WH02,93,2,0
INV0032783,2026-07-13,PROD0029,WH03,234,34,0
INV0032784,2026-07-13,PROD0029,WH04,170,7,0
INV0032785,2026-07-13,PROD0029,WH05,86,10,0
INV0032786,2026-07-13,PROD0030,WH01,69,5,0
INV0032787,2026-07-13,PROD0030,WH02,139,19,0
INV0032788,2026-07-13,PROD0030,WH03,264,24,0
INV0032789,2026-07-13,PROD0030,WH04,114,5,0
INV0032790,2026-07-13,PROD0030,WH05,334,15,0
INV0032791,2026-07-13,PROD0031,WH01,253,11,0
INV0032792,2026-07-13,PROD0031,WH02,220,2,0
INV0032793,2026-07-13,PROD0031,WH03,102,8,0
INV0032794,2026-07-13,PROD0031,WH04,172,21,0
INV0032795,2026-07-13,PROD0031,WH05,270,26,0
INV0032796,2026-07-13,PROD0032,WH01,78,2,0
INV0032797,2026-07-13,PROD0032,WH02,197,15,0
INV0032798,2026-07-13,PROD0032,WH03,216,27,0
INV0032799,2026-07-13,PROD0032,WH04,117,18,0
INV0032800,2026-07-13,PROD0032,WH05,83,12,0
INV0032801,2026-07-13,PROD0033,WH01,130,17,0
INV0032802,2026-07-13,PROD0033,WH02,236,23,0
INV0032803,2026-07-13,PROD0033,WH03,75,9,0
INV0032804,2026-07-13,PROD0033,WH04,194,13,0
INV0032805,2026-07-13,PROD0033,WH05,76,7,0
INV0032806,2026-07-13,PROD0034,WH01,256,27,0
INV0032807,2026-07-13,PROD0034,WH02,61,7,0
INV0032808,2026-07-13,PROD0034,WH03,52,3,0
INV0032809,2026-07-13,PROD0034,WH04,23,1,0
INV0032810,2026-07-13,PROD0034,WH05,50,3,0
INV0032811,2026-07-13,PROD0035,WH01,129,17,0
INV0032812,2026-07-13,PROD0035,WH02,132,8,0
INV0032813,2026-07-13,PROD0035,WH03,108,15,0
INV0032814,2026-07-13,PROD0035,WH04,48,1,0
INV0032815,2026-07-13,PROD0035,WH05,245,13,0
INV0032816,2026-07-13,PROD0036,WH01,79,10,0
INV0032817,2026-07-13,PROD0036,WH02,22,1,0
INV0032818,2026-07-13,PROD0036,WH03,78,8,0
INV0032819,2026-07-13,PROD0036,WH04,131,8,0
INV0032820,2026-07-13,PROD0036,WH05,293,30,0
INV0032821,2026-07-13,PROD0037,WH01,66,3,0
INV0032822,2026-07-13,PROD0037,WH02,149,19,0
INV0032823,2026-07-13,PROD0037,WH03,95,11,0
INV0032824,2026-07-13,PROD0037,WH04,151,16,0
INV0032825,2026-07-13,PROD0037,WH05,69,2,0
INV0032826,2026-07-13,PROD0038,WH01,41,5,10
INV0032827,2026-07-13,PROD0038,WH02,46,1,0
INV0032828,2026-07-13,PROD0038,WH03,60,8,0
INV0032829,2026-07-13,PROD0038,WH04,180,21,0
INV0032830,2026-07-13,PROD0038,WH05,196,11,0
INV0032831,2026-07-13,PROD0039,WH01,90,8,0
INV0032832,2026-07-13,PROD0039,WH02,123,5,0
INV0032833,2026-07-13,PROD0039,WH03,177,18,0
INV0032834,2026-07-13,PROD0039,WH04,148,14,0
INV0032835,2026-07-13,PROD0039,WH05,285,29,0
INV0032836,2026-07-13,PROD0040,WH01,164,18,0
INV0032837,2026-07-13,PROD0040,WH02,215,32,0
INV0032838,2026-07-13,PROD0040,WH03,215,19,0
INV0032839,2026-07-13,PROD0040,WH04,272,36,0
INV0032840,2026-07-13,PROD0040,WH05,153,6,0
INV0032841,2026-07-13,PROD0041,WH01,26,2,0
INV0032842,2026-07-13,PROD0041,WH02,236,13,0
INV0032843,2026-07-13,PROD0041,WH03,73,2,0
INV0032844,2026-07-13,PROD0041,WH04,31,2,0
INV0032845,2026-07-13,PROD0041,WH05,369,5,0
INV0032846,2026-07-13,PROD0042,WH01,197,21,0
INV0032847,2026-07-13,PROD0042,WH02,164,6,0
INV0032848,2026-07-13,PROD0042,WH03,92,5,0
INV0032849,2026-07-13,PROD0042,WH04,153,17,0
INV0032850,2026-07-13,PROD0042,WH05,246,1,0
INV0032851,2026-07-13,PROD0043,WH01,173,8,0
INV0032852,2026-07-13,PROD0043,WH02,214,25,0
INV0032853,2026-07-13,PROD0043,WH03,18,2,0
INV0032854,2026-07-13,PROD0043,WH04,257,10,0
INV0032855,2026-07-13,PROD0043,WH05,397,30,0
INV0032856,2026-07-13,PROD0044,WH01,241,34,0
INV0032857,2026-07-13,PROD0044,WH02,49,2,0
INV0032858,2026-07-13,PROD0044,WH03,183,9,0
INV0032859,2026-07-13,PROD0044,WH04,35,3,0
INV0032860,2026-07-13,PROD0044,WH05,24,1,0
INV0032861,2026-07-13,PROD0045,WH01,32,2,0
INV0032862,2026-07-13,PROD0045,WH02,111,9,0
INV0032863,2026-07-13,PROD0045,WH03,15,1,0
INV0032864,2026-07-13,PROD0045,WH04,153,15,0
INV0032865,2026-07-13,PROD0045,WH05,233,5,0
INV0032866,2026-07-13,PROD0046,WH01,112,8,0
INV0032867,2026-07-13,PROD0046,WH02,208,21,0
INV0032868,2026-07-13,PROD0046,WH03,122,17,0
INV0032869,2026-07-13,PROD0046,WH04,216,6,0
INV0032870,2026-07-13,PROD0046,WH05,178,11,0
INV0032871,2026-07-13,PROD0047,WH01,78,5,0
INV0032872,2026-07-13,PROD0047,WH02,239,21,0
INV0032873,2026-07-13,PROD0047,WH03,78,3,0
INV0032874,2026-07-13,PROD0047,WH04,261,33,0
INV0032875,2026-07-13,PROD0047,WH05,254,32,0
INV0032876,2026-07-13,PROD0048,WH01,86,9,0
INV0032877,2026-07-13,PROD0048,WH02,176,21,0
INV0032878,2026-07-13,PROD0048,WH03,153,7,0
INV0032879,2026-07-13,PROD0048,WH04,245,25,0
INV0032880,2026-07-13,PROD0048,WH05,251,31,0
INV0032881,2026-07-13,PROD0049,WH01,260,10,0
INV0032882,2026-07-13,PROD0049,WH02,222,1,0
INV0032883,2026-07-13,PROD0049,WH03,105,8,0
INV0032884,2026-07-13,PROD0049,WH04,221,13,0
INV0032885,2026-07-13,PROD0049,WH05,67,9,0
INV0032886,2026-07-13,PROD0050,WH01,135,10,0
INV0032887,2026-07-13,PROD0050,WH02,96,10,0
INV0032888,2026-07-13,PROD0050,WH03,45,1,0
INV0032889,2026-07-13,PROD0050,WH04,64,1,0
INV0032890,2026-07-13,PROD0050,WH05,293,11,0
INV0032891,2026-07-13,PROD0051,WH01,272,36,0
INV0032892,2026-07-13,PROD0051,WH02,247,33,0
INV0032893,2026-07-13,PROD0051,WH03,117,2,0
INV0032894,2026-07-13,PROD0051,WH04,95,6,0
INV0032895,2026-07-13,PROD0051,WH05,325,0,0
INV0032896,2026-07-13,PROD0052,WH01,82,12,0
INV0032897,2026-07-13,PROD0052,WH02,102,15,0
INV0032898,2026-07-13,PROD0052,WH03,142,19,0
INV0032899,2026-07-13,PROD0052,WH04,116,9,0
INV0032900,2026-07-13,PROD0052,WH05,153,3,0
INV0032901,2026-07-13,PROD0053,WH01,102,10,0
INV0032902,2026-07-13,PROD0053,WH02,127,13,0
INV0032903,2026-07-13,PROD0053,WH03,290,23,0
INV0032904,2026-07-13,PROD0053,WH04,24,1,0
INV0032905,2026-07-13,PROD0053,WH05,238,10,0
INV0032906,2026-07-13,PROD0054,WH01,135,0,0
INV0032907,2026-07-13,PROD0054,WH02,180,1,0
INV0032908,2026-07-13,PROD0054,WH03,127,1,0
INV0032909,2026-07-13,PROD0054,WH04,44,3,0
INV0032910,2026-07-13,PROD0054,WH05,372,32,0
INV0032911,2026-07-13,PROD0055,WH01,98,4,0
INV0032912,2026-07-13,PROD0055,WH02,240,0,0
INV0032913,2026-07-13,PROD0055,WH03,241,27,0
INV0032914,2026-07-13,PROD0055,WH04,240,17,0
INV0032915,2026-07-13,PROD0055,WH05,177,8,0
INV0032916,2026-07-13,PROD0056,WH01,502,53,0
INV0032917,2026-07-13,PROD0056,WH02,247,30,0
INV0032918,2026-07-13,PROD0056,WH03,158,13,0
INV0032919,2026-07-13,PROD0056,WH04,42,2,0
INV0032920,2026-07-13,PROD0056,WH05,53,5,0
INV0032921,2026-07-13,PROD0057,WH01,121,8,0
INV0032922,2026-07-13,PROD0057,WH02,188,3,0
INV0032923,2026-07-13,PROD0057,WH03,279,7,0
INV0032924,2026-07-13,PROD0057,WH04,137,19,0
INV0032925,2026-07-13,PROD0057,WH05,109,0,0
INV0032926,2026-07-13,PROD0058,WH01,269,9,0
INV0032927,2026-07-13,PROD0058,WH02,278,39,0
INV0032928,2026-07-13,PROD0058,WH03,153,4,0
INV0032929,2026-07-13,PROD0058,WH04,74,7,0
INV0032930,2026-07-13,PROD0058,WH05,146,4,0
INV0032931,2026-07-13,PROD0059,WH01,218,26,0
INV0032932,2026-07-13,PROD0059,WH02,177,14,0
INV0032933,2026-07-13,PROD0059,WH03,145,13,0
INV0032934,2026-07-13,PROD0059,WH04,240,15,0
INV0032935,2026-07-13,PROD0059,WH05,202,0,0
INV0032936,2026-07-13,PROD0060,WH01,82,10,0
INV0032937,2026-07-13,PROD0060,WH02,191,12,0
INV0032938,2026-07-13,PROD0060,WH03,275,24,0
INV0032939,2026-07-13,PROD0060,WH04,220,32,0
INV0032940,2026-07-13,PROD0060,WH05,121,8,0
INV0032941,2026-07-13,PROD0061,WH01,211,30,0
INV0032942,2026-07-13,PROD0061,WH02,77,11,0
INV0032943,2026-07-13,PROD0061,WH03,7,1,0
INV0032944,2026-07-13,PROD0061,WH04,0,0,10
INV0032945,2026-07-13,PROD0061,WH05,222,18,0
INV0032946,2026-07-13,PROD0062,WH01,124,3,0
INV0032947,2026-07-13,PROD0062,WH02,134,19,0
INV0032948,2026-07-13,PROD0062,WH03,75,6,0
INV0032949,2026-07-13,PROD0062,WH04,239,4,0
INV0032950,2026-07-13,PROD0062,WH05,252,10,0
INV0032951,2026-07-13,PROD0063,WH01,126,15,0
INV0032952,2026-07-13,PROD0063,WH02,127,1,0
INV0032953,2026-07-13,PROD0063,WH03,131,20,0
INV0032954,2026-07-13,PROD0063,WH04,175,4,0
INV0032955,2026-07-13,PROD0063,WH05,290,37,0
INV0032956,2026-07-13,PROD0064,WH01,146,1,0
INV0032957,2026-07-13,PROD0064,WH02,202,14,0
INV0032958,2026-07-13,PROD0064,WH03,223,4,0
INV0032959,2026-07-13,PROD0064,WH04,64,3,0
INV0032960,2026-07-13,PROD0064,WH05,230,33,0
INV0032961,2026-07-13,PROD0065,WH01,218,1,0
INV0032962,2026-07-13,PROD0065,WH02,94,5,0
INV0032963,2026-07-13,PROD0065,WH03,58,4,0
INV0032964,2026-07-13,PROD0065,WH04,95,5,0
INV0032965,2026-07-13,PROD0065,WH05,174,1,0
INV0032966,2026-07-13,PROD0066,WH01,269,7,0
INV0032967,2026-07-13,PROD0066,WH02,129,11,0
INV0032968,2026-07-13,PROD0066,WH03,51,7,0
INV0032969,2026-07-13,PROD0066,WH04,130,18,0
INV0032970,2026-07-13,PROD0066,WH05,65,3,0
INV0032971,2026-07-13,PROD0067,WH01,59,2,0
INV0032972,2026-07-13,PROD0067,WH02,95,4,0
INV0032973,2026-07-13,PROD0067,WH03,85,3,0
INV0032974,2026-07-13,PROD0067,WH04,226,2,0
INV0032975,2026-07-13,PROD0067,WH05,379,1,0
INV0032976,2026-07-13,PROD0068,WH01,251,8,0
INV0032977,2026-07-13,PROD0068,WH02,44,4,0
INV0032978,2026-07-13,PROD0068,WH03,121,7,0
INV0032979,2026-07-13,PROD0068,WH04,519,19,0
INV0032980,2026-07-13,PROD0068,WH05,162,12,0
INV0032981,2026-07-13,PROD0069,WH01,136,7,0
INV0032982,2026-07-13,PROD0069,WH02,127,17,0
INV0032983,2026-07-13,PROD0069,WH03,69,8,0
INV0032984,2026-07-13,PROD0069,WH04,243,32,0
INV0032985,2026-07-13,PROD0069,WH05,183,25,0
INV0032986,2026-07-13,PROD0070,WH01,115,8,0
INV0032987,2026-07-13,PROD0070,WH02,162,11,0
INV0032988,2026-07-13,PROD0070,WH03,156,5,0
INV0032989,2026-07-13,PROD0070,WH04,217,7,0
INV0032990,2026-07-13,PROD0070,WH05,284,11,0
INV0032991,2026-07-13,PROD0071,WH01,165,22,0
INV0032992,2026-07-13,PROD0071,WH02,132,5,0
INV0032993,2026-07-13,PROD0071,WH03,124,8,0
INV0032994,2026-07-13,PROD0071,WH04,198,0,0
INV0032995,2026-07-13,PROD0071,WH05,238,30,0
INV0032996,2026-07-13,PROD0072,WH01,245,14,0
INV0032997,2026-07-13,PROD0072,WH02,41,1,500
INV0032998,2026-07-13,PROD0072,WH03,134,6,0
INV0032999,2026-07-13,PROD0072,WH04,0,3,0
INV0033000,2026-07-13,PROD0072,WH05,537,4,0
INV0033001,2026-07-13,PROD0073,WH01,40,2,0
INV0033002,2026-07-13,PROD0073,WH02,276,33,0
INV0033003,2026-07-13,PROD0073,WH03,33,4,0
INV0033004,2026-07-13,PROD0073,WH04,255,11,0
INV0033005,2026-07-13,PROD0073,WH05,269,27,0
INV0033006,2026-07-13,PROD0074,WH01,185,21,0
INV0033007,2026-07-13,PROD0074,WH02,75,9,0
INV0033008,2026-07-13,PROD0074,WH03,139,20,0
INV0033009,2026-07-13,PROD0074,WH04,198,21,0
INV0033010,2026-07-13,PROD0074,WH05,243,16,0
INV0033011,2026-07-13,PROD0075,WH01,38,4,0
INV0033012,2026-07-13,PROD0075,WH02,39,3,0
INV0033013,2026-07-13,PROD0075,WH03,117,0,0
INV0033014,2026-07-13,PROD0075,WH04,94,5,0
INV0033015,2026-07-13,PROD0075,WH05,131,9,0
INV0033016,2026-07-13,PROD0076,WH01,140,11,0
INV0033017,2026-07-13,PROD0076,WH02,69,8,0
INV0033018,2026-07-13,PROD0076,WH03,189,18,0
INV0033019,2026-07-13,PROD0076,WH04,43,0,0
INV0033020,2026-07-13,PROD0076,WH05,138,1,0
INV0033021,2026-07-13,PROD0077,WH01,70,5,0
